Start,End,Duration,Observer,BV,TV,UV,MK,OS,BE,NH,SS,CH,NG,UA,RS,BW,SW,RT,RL,UB,GE,UE,AK,ML,PG,UF,UR,TOTAL,WindSpd,WindDir,Temp,CloudCover,Visibility,FlightDIR,FlightHT,SkyCode,Counter,Observer1,Observer2,Observer3,Observer4,HawkYear
'2017-09-25 16:00','2017-09-25 17:00',60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,?,0,0,0,?,(none),?,'Laurie Goodrich','Arlene Koch','Rudy Keller',?,?,2017
'2017-09-25 14:00','2017-09-25 15:00',60,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,?,0,0,0,?,(none),?,'Laurie Goodrich',?,?,?,?,2017
'2017-09-25 11:00','2017-09-25 12:00',60,180,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,?,0,0,0,?,(none),?,'Laurie Goodrich','Rudy Keller','Arlene Koch',?,?,2017
'2017-09-25 10:00','2017-09-25 11:00',60,180,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0,?,0,0,0,?,(none),?,'Laurie Goodrich','Rudy Keller','Arlene Koch',?,?,2017
'2017-09-25 09:00','2017-09-25 10:00',60,180,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,10,0,?,0,0,0,?,(none),?,'Laurie Goodrich','Rudy Keller','Arlene Koch',?,?,2017
'2017-09-25 08:00','2017-09-25 09:00',60,180,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,?,0,0,0,?,(none),?,'Laurie Goodrich','Rudy Keller','Arlene Koch',?,?,2017
'2017-09-25 07:00','2017-09-25 08:00',60,180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,?,0,0,0,?,(none),?,'Laurie Goodrich','Rudy Keller','Arlene Koch',?,?,2017
'2017-09-25 06:00','2017-09-25 07:00',60,180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,?,0,0,0,?,(none),?,'Laurie Goodrich','Rudy Keller','Arlene Koch',?,?,2017
'2017-09-24 16:00','2017-09-24 17:00',30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,28,5,33,?,?,?,'David Barber','Bracken Brown',?,?,?,2017
'2017-09-24 15:00','2017-09-24 16:00',60,120,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,45,29,5,33,?,?,?,'David Barber','Bracken Brown',?,?,?,2017
'2017-09-24 14:00','2017-09-24 15:00',60,180,0,0,0,0,0,2,0,7,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,19,3,45,29,5,33,247.5,'2: Unaided eye',?,'Laurie Goodrich','Doug Wood','Bracken Brown',?,?,2017
'2017-09-24 13:00','2017-09-24 14:00',60,180,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.5,45,28,5,33,247.5,'3: At limit of unaided vision',?,'David Barber','Doug Wood','Bracken Brown',?,?,2017
'2017-09-24 12:00','2017-09-24 13:00',60,180,0,0,0,0,0,0,0,2,1,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,11,8.5,45,28,5,33,247.5,'3: At limit of unaided vision',?,'David Barber','Doug Wood','Bracken Brown',?,?,2017
'2017-09-24 11:00','2017-09-24 12:00',60,180,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,315,27,0,33,247.5,'3: At limit of unaided vision',?,'David Barber','Doug Wood','Bracken Brown',?,?,2017
'2017-09-24 10:00','2017-09-24 11:00',60,180,0,0,0,0,0,2,0,1,1,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,18,3,315,24,0,33,247.5,'3: At limit of unaided vision',?,'David Barber','Doug Wood','Bracken Brown',?,?,2017
'2017-09-24 09:00','2017-09-24 10:00',0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,8.5,315,22,0,33,247.5,'0: Below eye level',?,?,?,?,?,?,2017
'2017-09-24 08:00','2017-09-24 09:00',60,180,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,8.5,315,21,0,33,247.5,'1: Eye level to 30m',?,?,'Doug Wood','Bracken Brown',?,?,2017
'2017-09-24 07:00','2017-09-24 08:00',60,180,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.5,315,20,0,33,247.5,'0: Below eye level',?,'David Barber','Doug Wood','Bracken Brown',?,?,2017
'2017-09-24 06:00','2017-09-24 07:00',60,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8.5,315,33,0,33,247.5,'0: Below eye level',?,'David Barber','Doug Wood','Bracken Brown',?,?,2017
'2017-09-24 05:00','2017-09-24 06:00',30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,315,19,0,33,?,?,?,?,'Doug Wood',?,?,?,2017
'2017-09-23 16:00','2017-09-23 17:00',30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,33,?,(none),?,'Laurie Goodrich','Matt Wlasniewski',?,?,?,2017
'2017-09-23 14:00','2017-09-23 15:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,33,?,(none),?,'Laurie Goodrich','Matt Wlasniewski',?,?,?,2017
'2017-09-23 12:00','2017-09-23 13:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,33,?,(none),?,'Laurie Goodrich','Matt Wlasniewski',?,?,?,2017
'2017-09-23 10:00','2017-09-23 11:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,33,?,(none),?,'Laurie Goodrich','Matt Wlasniewski',?,?,?,2017
'2017-09-23 08:00','2017-09-23 09:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,33,?,(none),?,'Laurie Goodrich','Matt Wlasniewski',?,?,?,2017
'2017-09-23 06:00','2017-09-23 07:00',60,180,0,0,0,0,4,4,3,20,0,0,0,0,5,0,0,0,0,0,0,4,2,0,0,1,43,8.5,0,0,0,33,?,(none),?,'Laurie Goodrich','Matt Wlasniewski','David Kruel',?,?,2017
'2017-09-23 05:00','2017-09-23 06:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,33,?,?,?,'Laurie Goodrich','Rudy Keller',?,?,?,2017
'2017-09-22 17:00','2017-09-22 18:00',60,120,0,0,0,0,13,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8.5,0,17,0,33,247.5,'1: Eye level to 30m',?,'David Barber','David Barber',?,?,?,2017
'2017-09-22 16:00','2017-09-22 17:00',60,120,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,16,8.5,292.5,23,50,33,247.5,'1: Eye level to 30m',?,'David Barber','David Barber',?,?,?,2017
'2017-09-22 15:00','2017-09-22 16:00',60,120,0,0,0,0,1,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,8.5,292.5,24,50,33,247.5,'1: Eye level to 30m',?,'David Barber','David Barber',?,?,?,2017
'2017-09-22 14:00','2017-09-22 15:00',60,120,0,0,0,0,2,0,0,6,0,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0,16,8.5,292.5,24,40,33,247.5,'2: Unaided eye',?,'David Barber','David Barber',?,?,?,2017
'2017-09-22 13:00','2017-09-22 14:00',60,180,0,0,0,0,1,1,0,9,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,15,8.5,292.5,24,20,33,247.5,'2: Unaided eye',?,'David Barber','David Barber','Zoey Greenburg',?,?,2017
'2017-09-22 12:00','2017-09-22 13:00',60,180,0,0,0,0,1,2,0,5,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,16,8.5,292.5,23,20,33,247.5,'2: Unaided eye',?,'David Barber','David Barber','Zoey Greenburg',?,?,2017
'2017-09-22 11:00','2017-09-22 12:00',60,120,0,0,0,0,0,0,0,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,8.5,315,23,15,33,247.5,'7: Variable',?,'David Barber','David Barber','Zoey Greenburg',?,?,2017
'2017-09-22 10:00','2017-09-22 11:00',60,180,0,0,0,0,1,1,0,1,1,0,0,1,14,0,0,0,0,0,0,4,0,0,0,1,24,8.5,315,21,20,33,247.5,'7: Variable',?,'David Barber','David Barber','Zoey Greenburg',?,?,2017
'2017-09-22 09:00','2017-09-22 10:00',60,180,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,17,3,315,20,30,9,247.5,'7: Variable',?,'David Barber','David Barber','Zoey Greenburg',?,?,2017
'2017-09-22 08:00','2017-09-22 09:00',60,120,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,315,19,70,9,247.5,'0: Below eye level',?,'David Barber','David Barber',?,?,?,2017
'2017-09-22 07:00','2017-09-22 08:00',60,120,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,315,18,60,9,247.5,'0: Below eye level',?,'David Barber','David Barber',?,?,?,2017
'2017-09-22 06:00','2017-09-22 07:00',60,120,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,8.5,315,18,40,13,247.5,'1: Eye level to 30m',?,'David Barber','David Barber',?,?,?,2017
'2017-09-22 05:45','2017-09-22 06:00',15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,315,18,40,13,?,?,?,'David Barber','David Barber',?,?,?,2017
'2017-09-21 17:00','2017-09-21 18:00',30,60,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,270,18,80,30,225,'2: Unaided eye',?,'Laurie Goodrich','Bill Moses',?,?,?,2017
'2017-09-21 16:00','2017-09-21 17:00',60,160,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,3,270,18,80,30,225,'2: Unaided eye',?,'Laurie Goodrich','Laurie Goodrich','Bill Moses',?,?,2017
'2017-09-21 15:00','2017-09-21 16:00',30,120,0,0,0,0,1,0,0,8,1,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,19,3,270,18,80,30,225,'1: Eye level to 30m',?,'Laurie Goodrich','Laurie Goodrich','Bill Moses',?,?,2017
'2017-09-21 14:00','2017-09-21 15:00',60,120,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,?,19,60,30,225,'2: Unaided eye',?,'Laurie Goodrich','Laurie Goodrich',?,?,?,2017
'2017-09-21 13:00','2017-09-21 14:00',60,120,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.5,270,20,15,25,225,'2: Unaided eye',?,'Laurie Goodrich','Laurie Goodrich',?,?,?,2017
'2017-09-21 12:00','2017-09-21 13:00',60,120,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,315,19,15,30,225,'3: At limit of unaided vision',?,'Laurie Goodrich','Laurie Goodrich',?,?,?,2017
'2017-09-21 11:00','2017-09-21 12:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,8,3,?,19,15,0,?,(none),?,'Laurie Goodrich','Laurie Goodrich',?,'Christine Whitehair',?,2017
'2017-09-21 10:00','2017-09-21 11:00',60,120,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,8,3,270,19,15,35,225,'1: Eye level to 30m',?,'Laurie Goodrich',?,?,'Christine Whitehair',?,2017
'2017-09-21 09:00','2017-09-21 10:00',60,180,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,?,19,40,30,202.5,'2: Unaided eye',?,'Laurie Goodrich','Laurie Goodrich',?,'Christine Whitehair',?,2017
'2017-09-21 08:00','2017-09-21 09:00',20,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,315,18,40,30,202.5,'1: Eye level to 30m',?,'Laurie Goodrich','Laurie Goodrich',?,'Christine Whitehair',?,2017
'2017-09-21 07:00','2017-09-21 08:00',60,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8.5,315,18,20,30,225,'1: Eye level to 30m',?,'Laurie Goodrich','Laurie Goodrich',?,?,?,2017
'2017-09-21 06:00','2017-09-21 07:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,315,17,15,25,225,'1: Eye level to 30m',?,'Laurie Goodrich','Laurie Goodrich',?,?,?,2017
'2017-09-21 05:00','2017-09-21 06:00',15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,315,17,15,25,?,(none),?,'Laurie Goodrich','Laurie Goodrich',?,?,?,2017
'2017-09-20 16:00','2017-09-20 17:00',45,90,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8.5,0,25,15,20,225,'4: Binoculars (to 10X)',?,'JF Therrien','JF Therrien',?,?,?,2017
'2017-09-20 15:00','2017-09-20 16:00',60,120,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,8.5,0,25,30,20,225,'4: Binoculars (to 10X)',?,'JF Therrien','JF Therrien',?,?,?,2017
'2017-09-20 14:00','2017-09-20 15:00',60,120,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6,8.5,0,28,25,20,?,'4: Binoculars (to 10X)',?,'JF Therrien','JF Therrien',?,?,?,2017
'2017-09-20 13:00','2017-09-20 14:00',60,120,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,8.5,0,27,25,20,225,'3: At limit of unaided vision',?,'JF Therrien','JF Therrien',?,'Levon Harutyunyan',?,2017
'2017-09-20 12:00','2017-09-20 13:00',60,120,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,8.5,0,27,15,20,225,'4: Binoculars (to 10X)',?,'JF Therrien','JF Therrien',?,'Levon Harutyunyan',?,2017
'2017-09-20 11:00','2017-09-20 12:00',60,120,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.5,0,26,25,20,225,'2: Unaided eye',?,'JF Therrien','JF Therrien',?,'Levon Harutyunyan',?,2017
'2017-09-20 10:00','2017-09-20 11:00',60,120,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,12,3,0,26,20,20,225,'3: At limit of unaided vision',?,'JF Therrien','JF Therrien',?,?,?,2017
'2017-09-20 09:00','2017-09-20 10:00',60,120,0,0,0,0,0,1,0,0,2,0,0,0,46,0,0,0,1,0,0,1,0,0,0,0,51,3,0,26,10,20,225,'2: Unaided eye',?,'JF Therrien','JF Therrien',?,'Zoey Greenburg; Levon Harutyunyan',?,2017
'2017-09-20 08:00','2017-09-20 09:00',60,180,0,0,0,0,2,0,0,2,0,0,1,0,68,0,0,0,1,0,0,4,0,0,0,0,78,8.5,315,22,10,20,?,?,?,'JF Therrien','JF Therrien','Rudy Keller','Zoey Greenburg',?,2017
'2017-09-20 07:00','2017-09-20 08:00',60,180,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,8.5,0,21,20,15,225,?,?,'JF Therrien','JF Therrien','Rudy Keller','Zoey Greenburg',?,2017
'2017-09-20 06:00','2017-09-20 07:00',30,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8.5,315,18,20,15,225,'1: Eye level to 30m',?,'JF Therrien','JF Therrien','Rudy Keller','Zoey Greenburg',?,2017
'2017-09-20 05:00','2017-09-20 06:00',15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,8.5,315,18,20,10,225,'1: Eye level to 30m',?,'JF Therrien','Rudy Keller',?,?,?,2017
'2017-09-19 16:00','2017-09-19 17:00',30,90,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,90,25,60,30,?,(none),?,'Laurie Goodrich','Rob Feldman','David Hughes',?,?,2017
'2017-09-19 15:00','2017-09-19 16:00',60,120,0,0,0,0,1,0,0,4,2,0,0,0,98,0,3,0,0,0,0,1,1,0,0,0,110,3,90,27,50,25,225,'3: At limit of unaided vision',?,'Laurie Goodrich','Rob Feldman',?,?,?,2017
'2017-09-19 14:00','2017-09-19 15:00',60,120,0,0,0,0,1,0,0,1,0,0,0,0,75,0,1,0,0,0,0,0,2,0,0,0,80,8.5,90,26,15,25,225,'3: At limit of unaided vision',?,'Laurie Goodrich','Rob Feldman',?,?,?,2017
'2017-09-19 13:00','2017-09-19 14:00',60,120,0,0,0,0,1,0,0,6,0,0,1,0,691,0,1,0,0,0,0,0,0,0,0,0,700,8.5,67.5,32,20,25,225,'3: At limit of unaided vision',?,'Laurie Goodrich','Rob Feldman',?,?,?,2017
'2017-09-19 12:00','2017-09-19 13:00',60,120,0,0,0,0,0,0,0,3,1,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,16,3,45,31,30,25,225,(none),?,'Laurie Goodrich','Rob Feldman',?,?,?,2017
'2017-09-19 11:00','2017-09-19 12:00',60,120,0,0,0,0,0,0,0,7,0,0,0,1,89,0,1,0,1,0,0,1,0,0,0,0,100,8.5,45,26,60,15,225,'3: At limit of unaided vision',?,'Laurie Goodrich','Rob Feldman',?,?,?,2017
'2017-09-19 10:00','2017-09-19 11:00',60,120,0,0,0,0,3,0,0,4,1,0,0,1,44,0,2,0,0,0,0,1,1,0,0,0,57,8.5,45,23,30,15,225,'2: Unaided eye',?,'Laurie Goodrich','Rob Feldman',?,?,?,2017
'2017-09-19 09:00','2017-09-19 10:00',60,120,0,0,0,0,1,0,0,9,1,0,0,1,570,0,1,0,0,0,0,1,0,0,0,0,584,3,45,20,100,13,225,'2: Unaided eye',?,'Laurie Goodrich','Rob Feldman',?,?,?,2017
'2017-09-19 08:00','2017-09-19 09:00',60,120,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,0,1,0,0,1,0,11,8.5,45,19,100,6,?,(none),?,'Laurie Goodrich','Rob Feldman',?,?,?,2017
'2017-09-19 07:00','2017-09-19 08:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,45,18,100,2,?,(none),?,'Laurie Goodrich','Rob Feldman',?,?,?,2017
'2017-09-19 06:00','2017-09-19 07:00',30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,45,18,100,1,?,?,?,'Laurie Goodrich','Rob Feldman',?,?,'Rudy Keller',2017
'2017-09-19 05:00','2017-09-19 06:00',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,?,?,?,?,?,?,?,?,?,2017
'2017-09-18 17:00','2017-09-18 18:15',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,180,20,75,2,?,?,?,'Adam Carter',?,?,?,?,2017
'2017-09-18 16:00','2017-09-18 17:00',60,180,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,3,180,21,100,2,225,'0: Below eye level',?,'Adam Carter','Adam Carter','Paul Heveran',?,?,2017
'2017-09-18 15:00','2017-09-18 16:00',60,180,0,2,0,0,0,0,0,1,0,0,0,0,770,0,0,0,0,0,0,0,0,1,0,0,774,3,225,22,50,2,225,'4: Binoculars (to 10X)',?,'Adam Carter','Adam Carter','Paul Heveran',?,'Cat Elwell',2017
'2017-09-18 14:00','2017-09-18 15:00',60,180,0,0,0,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,225,22,100,2,225,'4: Binoculars (to 10X)',?,'Laurie Goodrich','Adam Carter','Paul Heveran',?,?,2017
'2017-09-18 13:00','2017-09-18 14:00',60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,8.5,?,21,95,2,225,'2: Unaided eye',?,'Adam Carter','Adam Carter','Paul Heveran',?,'Cat Elwell',2017
'2017-09-18 12:00','2017-09-18 13:00',0,0,0,0,0,0,2,1,0,1,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,19,0,180,21,100,1,225,'2: Unaided eye',?,'Adam Carter',?,?,?,?,2017
'2017-09-18 11:00','2017-09-18 12:00',60,180,0,0,0,0,3,1,0,3,2,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,468,8.5,180,21,90,1,225,'2: Unaided eye',?,'Adam Carter','Adam Carter','Paul Heveran','Christine Whitehair','Cat Elwell',2017
'2017-09-18 10:00','2017-09-18 11:00',60,180,0,0,0,0,0,1,0,5,2,0,0,0,76,0,1,0,0,0,0,1,0,0,0,0,86,8.5,225,19,100,1,225,'2: Unaided eye',?,'Adam Carter','Adam Carter','Paul Heveran','Christine Whitehair','Cat Elwell',2017
'2017-09-18 09:00','2017-09-18 10:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,135,18,100,?,?,?,?,'Adam Carter','Adam Carter','Paul Heveran','Christine Whitehair','Cat Elwell',2017
'2017-09-18 08:00','2017-09-18 09:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,135,18,100,?,?,?,?,'Adam Carter','Adam Carter','Paul Heveran','Christine Whitehair',?,2017
'2017-09-18 07:00','2017-09-18 08:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90,16,100,?,?,?,?,'Adam Carter','Adam Carter',?,?,?,2017
'2017-09-18 06:30','2017-09-18 07:00',30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90,12,100,?,?,?,?,'Adam Carter','Adam Carter',?,?,?,2017
'2017-09-17 17:00','2017-09-17 18:00',45,180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,180,22,15,50,247.5,'3: At limit of unaided vision',?,'Laurie Goodrich','Greg George','Mark Blauer','David Barber',?,2017
'2017-09-17 16:00','2017-09-17 17:00',60,180,0,0,0,0,3,0,0,2,0,0,0,0,17,0,0,0,0,0,0,3,1,0,0,0,26,3,180,22,15,50,247.5,'3: At limit of unaided vision',?,?,'Greg George','Mark Blauer','David Barber',?,2017
'2017-09-17 15:00','2017-09-17 16:00',60,180,0,0,0,0,1,0,0,0,1,0,0,0,75,0,0,0,0,0,0,1,0,0,0,0,78,0,?,23,20,50,247.5,'3: At limit of unaided vision',?,?,'Greg George','Mark Blauer','David Barber',?,2017
'2017-09-17 14:00','2017-09-17 15:00',60,180,0,0,0,0,1,1,0,2,1,0,1,0,2908,0,0,0,0,0,0,2,0,0,0,0,2916,0,?,24,25,40,247.5,'4: Binoculars (to 10X)',?,?,'Greg George','Mark Blauer','David Barber',?,2017
'2017-09-17 13:00','2017-09-17 14:00',60,180,0,0,0,0,0,0,0,4,1,0,0,0,527,0,0,0,0,0,0,1,0,0,0,0,533,3,?,25,50,25,225,'4: Binoculars (to 10X)',?,?,'Greg George','Mark Blauer','David Barber',?,2017
'2017-09-17 12:00','2017-09-17 13:00',60,180,0,0,0,0,0,0,0,7,0,0,0,0,264,0,1,0,0,0,0,0,0,0,0,0,272,0,315,0,50,15,247.5,'3: At limit of unaided vision',?,?,'Greg George','Mark Blauer','David Barber',?,2017
'2017-09-17 11:00','2017-09-17 12:00',60,180,0,0,0,0,0,0,0,1,0,0,0,0,78,0,0,0,0,0,0,0,0,1,0,0,80,0,?,23,95,5,247.5,'4: Binoculars (to 10X)',?,?,'Greg George','Mark Blauer','David Barber',?,2017
'2017-09-17 10:00','2017-09-17 11:00',60,180,0,0,0,0,1,0,0,1,0,0,0,0,149,0,0,0,0,0,0,1,1,0,0,0,153,0,112.5,22,100,?,247.5,'2: Unaided eye',?,?,'Greg George','Mark Blauer','David Barber',?,2017
'2017-09-17 09:00','2017-09-17 10:00',60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,112.5,20,100,?,?,?,?,?,'Greg George','Mark Blauer','David Barber',?,2017
'2017-09-17 08:00','2017-09-17 09:00',60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,135,20,100,?,?,?,?,?,'Greg George','Mark Blauer',?,?,2017
'2017-09-17 07:00','2017-09-17 08:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,135,19,100,?,?,?,?,?,'Greg George','Mark Blauer',?,?,2017
'2017-09-17 06:15','2017-09-17 07:00',45,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,135,19,100,?,?,?,?,?,'Greg George',?,?,?,2017
'2017-09-16 16:00','2017-09-16 17:00',60,120,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,?,0,0,0,?,(none),?,'Laurie Goodrich','Ryan Fick',?,?,?,2017
'2017-09-16 15:00','2017-09-16 16:00',60,120,0,0,0,0,2,0,0,1,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,130,?,?,0,0,?,?,?,?,'Laurie Goodrich','Ryan Fick',?,?,?,2017
'2017-09-16 14:00','2017-09-16 15:00',60,180,0,0,0,0,0,0,0,2,1,0,0,0,42,0,0,0,1,0,0,0,2,0,0,0,48,3,135,26,10,12,135,'3: At limit of unaided vision',?,'Laurie Goodrich','Ellen Grim','Ryan Fick',?,?,2017
'2017-09-16 13:00','2017-09-16 14:00',60,180,0,0,0,0,0,0,1,0,0,0,0,1,13,0,0,0,0,0,0,1,0,0,0,0,16,3,135,28,25,12,225,'3: At limit of unaided vision',?,'Laurie Goodrich','Ellen Grim','Ryan Fick',?,?,2017
'2017-09-16 12:00','2017-09-16 13:00',60,180,0,0,0,0,2,1,1,5,0,0,1,0,40,0,0,0,0,0,0,1,0,0,0,1,52,3,135,28,50,12,225,'4: Binoculars (to 10X)',?,'Laurie Goodrich','Ellen Grim','Ryan Fick',?,?,2017
